1309669200.0,15.44
1309755600.0,13.86
1309842000.0,12.91
1309928400.0,14.78
1310014800.0,14.78
1310101200.0,14.31
1310187600.0,14.38
1310274000.0,14.9
1310360400.0,14.21
1310446800.0,14.01
1310533200.0,13.95
1310619600.0,13.99
1310706000.0,13.81
1310792400.0,13.72
1310878800.0,13.16
1310965200.0,13.48
1311051600.0,13.85
1311138000.0,13.69
1311224400.0,13.61
1311310800.0,13.7
1311397200.0,13.68
1311483600.0,13.98
1311570000.0,14.05
1311656400.0,13.88
1311742800.0,13.94
1311829200.0,13.49
1311915600.0,13.5
1312002000.0,13.53
1312088400.0,13.35
1312174800.0,13.09
1312261200.0,12.05
1312347600.0,9.26
1312434000.0,10.75
1312520400.0,9.8
1312606800.0,6.55
1312693200.0,7.9
1312779600.0,7.8
1312866000.0,9.99
1312952400.0,9.98
1313038800.0,9.46
1313125200.0,9.46
1313211600.0,10.13
1313298000.0,10.8
1313384400.0,11.15
1313470800.0,10.96
1313557200.0,10.95
1313643600.0,10.83
1313730000.0,11.65
1313816400.0,11.45
1313902800.0,11.31
1313989200.0,10.89
1314075600.0,10.94
1314162000.0,10.85
1314248400.0,9.66
1314334800.0,8.18
1314421200.0,8.59
1314507600.0,9.07
1314594000.0,8.97
1314680400.0,8.79
1314766800.0,8.2
1314853200.0,8.21
1314939600.0,8.64
1315026000.0,8.48
1315112400.0,8.18
1315198800.0,7.61
1315285200.0,6.86
1315371600.0,7.19
1315458000.0,6.53
1315544400.0,5.03
1315630800.0,4.77
1315717200.0,5.86
1315803600.0,6.08
1315890000.0,5.8
1315976400.0,5.62
1316062800.0,4.84
1316149200.0,4.82
1316235600.0,4.77
1316322000.0,5.2
1316408400.0,5.46
1316494800.0,6.11
1316581200.0,5.61
1316667600.0,5.43
1316754000.0,5.55
1316840400.0,5.47
1316926800.0,5.33
1317013200.0,4.87
1317099600.0,4.92
1317186000.0,4.77
1317272400.0,4.78
1317358800.0,5.14
1317445200.0,5.03
1317531600.0,5.03
1317618000.0,5.02
1317704400.0,4.96
1317790800.0,4.87
1317877200.0,4.73
1317963600.0,4.27
1318050000.0,4.01
1318136400.0,4.1
1318222800.0,4.1
1318309200.0,3.93
1318395600.0,4.15
1318482000.0,4.05
1318568400.0,3.99
1318654800.0,3.84
1318741200.0,3.56
1318827600.0,2.56
1318914000.0,2.42
1319000400.0,2.27
1319086800.0,2.35
1319173200.0,2.57
1319259600.0,3.16
1319346000.0,3.17
1319432400.0,2.54
1319518800.0,2.77
1319605200.0,2.77
1319691600.0,3.04
1319778000.0,3.19
1319864400.0,3.58
1319950800.0,3.27
1320037200.0,3.25
1320123600.0,3.15
1320210000.0,3.25
1320296400.0,3.15
1320382800.0,3.11
1320469200.0,2.97
1320555600.0,2.96
1320645600.0,3.01
1320732000.0,3.03
1320818400.0,2.95
1320904800.0,2.84
1320991200.0,3.08
1321077600.0,3.03
1321164000.0,3
1321250400.0,2.22
1321336800.0,2.33
1321423200.0,2.56
1321509600.0,2.25
1321596000.0,2.05
1321682400.0,2.2
1321768800.0,2.2
1321855200.0,2.29
1321941600.0,2.33
1322028000.0,2.33
1322114400.0,2.43
1322200800.0,2.51
1322287200.0,2.47
1322373600.0,2.48
1322460000.0,2.55
1322546400.0,2.75
1322632800.0,2.97
1322719200.0,3.06
1322805600.0,3.12
1322892000.0,2.79
1322978400.0,2.83
1323064800.0,2.88
1323151200.0,3.03
1323237600.0,2.99
1323324000.0,2.98
1323410400.0,2.97
1323496800.0,3.05
1323583200.0,3.25
1323669600.0,3.13
1323756000.0,3.25
1323842400.0,3.15
1323928800.0,3.2
1324015200.0,3.2
1324101600.0,3.2
1324188000.0,3.19
1324274400.0,3.52
1324360800.0,3.95
1324447200.0,3.89
1324533600.0,3.89
1324620000.0,3.95
1324706400.0,3.94
1324792800.0,4.22
1324879200.0,4.02
1324965600.0,4.07
1325052000.0,4.19
1325138400.0,4.17
1325224800.0,4.25
1325311200.0,4.72
1325397600.0,5.27
1325484000.0,5.22
1325570400.0,4.88
1325656800.0,5.57
1325743200.0,6.95
1325829600.0,6.7
1325916000.0,6.81
1326002400.0,7.11
1326088800.0,6.33
1326175200.0,6.36
1326261600.0,6.9
1326348000.0,6.8
1326434400.0,6.41
1326520800.0,6.75
1326607200.0,7
1326693600.0,6.68
1326780000.0,5.6
1326866400.0,5.92
1326952800.0,6.36
1327039200.0,6.49
1327125600.0,6.18
1327212000.0,6.31
1327298400.0,6.36
1327384800.0,6.29
1327471200.0,5.75
1327557600.0,5.34
1327644000.0,5.29
1327730400.0,5.63
1327816800.0,5.38
1327903200.0,5.49
1327989600.0,5.48
1328076000.0,6.08
1328162400.0,6.1
1328248800.0,5.96
1328335200.0,5.87
1328421600.0,5.69
1328508000.0,5.45
1328594400.0,5.69
1328680800.0,5.6
1328767200.0,5.83
1328853600.0,5.91
1328940000.0,5.6
1329026400.0,5.51
1329112800.0,5.26
1329199200.0,4.46
1329285600.0,4.33
1329372000.0,4.27
1329458400.0,4.41
1329544800.0,4.22
1329631200.0,4.39
1329717600.0,4.36
1329804000.0,4.27
1329890400.0,4.42
1329976800.0,5.01
1330063200.0,5.03
1330149600.0,4.77
1330236000.0,4.92
1330322400.0,4.96
1330408800.0,4.87
1330495200.0,4.86
1330581600.0,4.92
1330668000.0,4.7
1330754400.0,4.61
1330840800.0,4.82
1330927200.0,4.98
1331013600.0,4.99
1331100000.0,4.94
1331186400.0,4.93
1331272800.0,4.86
1331359200.0,4.83
1331445600.0,4.91
1331528400.0,4.89
1331614800.0,5.27
1331701200.0,5.38
1331787600.0,5.33
1331874000.0,5.34
1331960400.0,5.22
1332046800.0,5.28
1332133200.0,4.69
1332219600.0,4.84
1332306000.0,4.81
1332392400.0,4.7
1332478800.0,4.69
1332565200.0,4.68
1332651600.0,4.55
1332738000.0,4.62
1332824400.0,4.81
1332910800.0,4.79
1332997200.0,4.81
1333083600.0,4.86
1333170000.0,4.91
1333256400.0,4.83
1333342800.0,4.97
1333429200.0,4.95
1333515600.0,4.91
1333602000.0,4.92
1333688400.0,4.95
1333774800.0,4.69
1333861200.0,4.79
1333947600.0,4.87
1334034000.0,4.84
1334120400.0,4.93
1334206800.0,4.92
1334293200.0,4.94
1334379600.0,4.96
1334466000.0,4.97
1334552400.0,4.93
1334638800.0,4.98
1334725200.0,5.12
1334811600.0,5.14
1334898000.0,5.35
1334984400.0,5.26
1335070800.0,5.2
